##NAMES=Magnetite
##RRUFFID=R060656
##IDEAL CHEMISTRY=Fe^2+^Fe^3+^_2_O_4_
##LOCALITY=Jacupiranga Pegmatite, Sao Paulo State, Brazil
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Black rounded octahedra associated with phlogopite and diopside
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=https://www.rruff.net/odr/rruff_sample/R060656
##MEASURED CHEMISTRY=(Fe^2+^_0.98_Mg_0.01_Mn_0.01_)(Fe^3+^_1.96_Ti_0.02_Mg_0.02_)O_4_
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##CELL PARAMETERS=a: 8.4003 b: 8.4003 c: 8.4003 alpha: 90 beta: 90 gamma: 90 volume: 592.78 crystal system: cubic
##FILETYPE=RAW Powder Diffraction Profile

17.82, 86
17.83, 90
17.84, 59
17.85, 89
17.86, 86
17.87, 69
17.88, 83
17.89, 75
17.9, 79
17.91, 80
17.92, 75
17.93, 74
17.94, 89
17.95, 87
17.96, 87
17.97, 62
17.98, 87
17.99, 90
18, 90
18.01, 73
18.02, 88
18.03, 98
18.04, 72
18.05, 81
18.06, 75
18.07, 78
18.08, 72
18.09, 84
18.1, 86
18.11, 81
18.12, 74
18.13, 81
18.14, 75
18.15, 88
18.16, 64
18.17, 77
18.18, 89
18.19, 76
18.2, 89
18.21, 89
18.22, 87
18.23, 75
18.24, 76
18.25, 76
18.26, 77
18.27, 89
18.28, 90
18.29, 69
18.3, 87
18.31, 96
18.32, 94
18.33, 90
18.34, 96
18.35, 92
18.36, 93
18.37, 100
18.38, 110
18.39, 87
18.4, 102
18.41, 72
18.42, 100
18.43, 87
18.44, 76
18.45, 80
18.46, 84
18.47, 86
18.48, 78
18.49, 92
18.5, 94
18.51, 74
18.52, 101
18.53, 76
18.54, 95
18.55, 84
18.56, 85
18.57, 68
18.58, 90
18.59, 85
18.6, 80
18.61, 84
18.62, 72
18.63, 93
18.64, 89
18.65, 88
18.66, 89
18.67, 88
18.68, 57
18.69, 72
18.7, 92
18.71, 84
18.72, 84
18.73, 80
18.74, 62
18.75, 91
18.76, 94
18.77, 80
18.78, 100
18.79, 67
18.8, 102
18.81, 78
18.82, 91
18.83, 84
18.84, 86
18.85, 80
18.86, 83
18.87, 77
18.88, 96
18.89, 87
18.9, 84
18.91, 81
18.92, 79
18.93, 82
18.94, 86
18.95, 71
18.96, 73
18.97, 95
18.98, 78
18.99, 105
19, 70
19.01, 98
19.02, 87
19.03, 86
19.04, 71
19.05, 90
19.06, 74
19.07, 81
19.08, 95
19.09, 85
19.1, 80
19.11, 76
19.12, 73
19.13, 87
19.14, 78
19.15, 83
19.16, 88
19.17, 79
19.18, 72
19.19, 77
19.2, 84
19.21, 79
19.22, 92
19.23, 102
19.24, 87
19.25, 75
19.26, 79
19.27, 71
19.28, 82
19.29, 81
19.3, 86
19.31, 72
19.32, 69
19.33, 80
19.34, 77
19.35, 88
19.36, 68
19.37, 73
19.38, 85
19.39, 75
19.4, 82
19.41, 99
19.42, 80
19.43, 88
19.44, 77
19.45, 66
19.46, 81
19.47, 99
19.48, 78
19.49, 86
19.5, 82
19.51, 77
19.52, 82
19.53, 80
19.54, 113
19.55, 91
19.56, 93
19.57, 82
19.58, 78
19.59, 81
19.6, 75
19.61, 88
19.62, 90
19.63, 85
19.64, 90
19.65, 96
19.66, 80
19.67, 92
19.68, 80
19.69, 63
19.7, 99
19.71, 84
19.72, 87
19.73, 86
19.74, 82
19.75, 72
19.76, 83
19.77, 91
19.78, 80
19.79, 69
19.8, 88
19.81, 62
19.82, 89
19.83, 84
19.84, 93
19.85, 78
19.86, 96
19.87, 97
19.88, 64
19.89, 77
19.9, 85
19.91, 65
19.92, 80
19.93, 76
19.94, 74
19.95, 83
19.96, 91
19.97, 75
19.98, 94
19.99, 73
20, 82
20.01, 82
20.02, 84
20.03, 82
20.04, 88
20.05, 72
20.06, 88
20.07, 81
20.08, 93
20.09, 85
20.1, 75
20.11, 90
20.12, 66
20.13, 80
20.14, 94
20.15, 96
20.16, 90
20.17, 72
20.18, 93
20.19, 75
20.2, 96
20.21, 100
20.22, 83
20.23, 83
20.24, 71
20.25, 102
20.26, 81
20.27, 81
20.28, 97
20.29, 86
20.3, 86
20.31, 82
20.32, 92
20.33, 77
20.34, 75
20.35, 70
20.36, 67
20.37, 74
20.38, 82
20.39, 87
20.4, 74
20.41, 91
20.42, 94
20.43, 78
20.44, 89
20.45, 88
20.46, 98
20.47, 92
20.48, 84
20.49, 69
20.5, 83
20.51, 73
20.52, 97
20.53, 83
20.54, 77
20.55, 84
20.56, 87
20.57, 90
20.58, 86
20.59, 75
20.6, 102
20.61, 94
20.62, 84
20.63, 78
20.64, 81
20.65, 91
20.66, 84
20.67, 92
20.68, 78
20.69, 78
20.7, 94
20.71, 82
20.72, 93
20.73, 70
20.74, 91
20.75, 98
20.76, 96
20.77, 81
20.78, 82
20.79, 77
